Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1656547200,32158,31051,469,0,7,0
AP,1656547200,27676,26966,130,70,10,1
EA,1656547200,0,0,0,0,0,0
EF,1656547200,66063,64768,533,60,19,0
EIC,1656547200,38200,36727,344,218,62,0
G,1656547200,29638,28912,358,33,18,0
GRZ,1656547200,33793,32969,370,64,7,0
GTH,1656547200,44367,43518,340,104,34,0
HBN,1656547200,24120,23411,415,28,12,0
IK,1656547200,39393,38457,428,134,42,0
J,1656547200,37187,35623,145,0,20,0
KYF,1656547200,22709,22050,241,31,10,0
NDH,1656547200,24479,24017,102,45,14,0
SHK,1656547200,30768,29891,222,62,14,0
SHL,1656547200,10686,10380,180,10,11,0
SLF,1656547200,36035,35271,546,28,18,0
SM,1656547200,45326,43972,658,122,32,1
SOK,1656547200,29954,29367,331,22,3,0
SOM,1656547200,23536,23086,243,30,21,0
SON,1656547200,20592,19969,285,20,2,0
UH,1656547200,35855,34863,415,87,21,1
WAK,1656547200,52476,51241,449,102,21,0
WE,1656547200,22772,21917,158,43,15,1
TH,1656547200,727783,708426,7362,1313,413,4
