Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1652140800,31150,29405,432,35,94,0
AP,1652140800,26769,25704,129,12,81,0
EA,1652140800,0,0,0,0,0,0
EF,1652140800,63842,62670,516,54,51,6
EIC,1652140800,35895,33646,332,143,292,0
G,1652140800,28661,27951,354,7,86,0
GRZ,1652140800,31401,28557,352,99,219,0
GTH,1652140800,42872,42050,335,41,82,0
HBN,1652140800,23360,22053,398,29,155,0
IK,1652140800,37830,36894,422,43,75,0
J,1652140800,35008,32571,141,28,168,0
KYF,1652140800,22049,20894,237,32,101,0
NDH,1652140800,23811,23268,101,32,56,0
SHK,1652140800,29796,28502,219,26,73,0
SHL,1652140800,10298,9916,177,23,26,0
SLF,1652140800,35333,34400,540,36,87,0
SM,1652140800,43637,42171,648,105,103,0
SOK,1652140800,29322,28238,321,42,102,0
SOM,1652140800,22964,22506,236,11,27,3
SON,1652140800,20020,18941,284,4,181,0
UH,1652140800,34375,33143,411,66,133,0
WAK,1652140800,50439,48533,441,102,146,0
WE,1652140800,21640,20171,152,64,123,1
TH,1652140800,700472,672184,7178,1034,2461,10
