Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1625011200,6888,6580,292,0,0,1
AP,1625011200,4111,4031,78,0,0,0
EA,1625011200,1957,1876,75,0,0,0
EF,1625011200,8620,8342,273,0,0,0
EIC,1625011200,6233,5967,249,7,0,0
G,1625011200,5704,5491,202,0,2,0
GRZ,1625011200,7846,7610,228,-1,0,0
GTH,1625011200,8664,8445,204,2,2,0
HBN,1625011200,5376,5117,244,1,0,0
IK,1625011200,6508,6290,218,-1,0,-1
J,1625011200,4330,4245,82,0,0,0
KYF,1625011200,3682,3534,144,0,0,1
NDH,1625011200,2936,2866,70,0,1,0
SHK,1625011200,4737,4610,125,0,0,0
SHL,1625011200,2176,2063,113,0,0,0
SLF,1625011200,6782,6484,288,0,1,0
SM,1625011200,10001,9626,368,0,0,0
SOK,1625011200,6458,6262,179,0,0,0
SOM,1625011200,4165,4032,132,1,0,0
SON,1625011200,4258,4085,163,2,1,0
UH,1625011200,6425,6148,259,0,1,0
WAK,1625011200,8303,8035,246,1,2,0
WE,1625011200,2616,2510,103,1,1,0
TH,1625011200,128776,124249,4335,13,11,1
