Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1661299200,34777,33368,482,37,38,0
AP,1661299200,29412,28694,135,20,37,0
EA,1661299200,0,0,0,0,0,0
EF,1661299200,70452,69256,536,132,11,0
EIC,1661299200,41984,41287,357,31,33,0
G,1661299200,32029,31229,371,41,42,0
GRZ,1661299200,35683,34880,382,48,34,0
GTH,1661299200,46880,46152,350,42,45,0
HBN,1661299200,25408,24738,422,11,19,0
IK,1661299200,42060,41247,435,35,33,0
J,1661299200,40952,39733,157,42,64,5
KYF,1661299200,24216,23327,242,25,60,0
NDH,1661299200,25899,25377,105,16,6,0
SHK,1661299200,32988,31989,227,35,30,0
SHL,1661299200,11332,11055,185,10,12,0
SLF,1661299200,37871,37021,556,31,25,0
SM,1661299200,48981,47753,690,67,63,0
SOK,1661299200,31492,30767,336,32,40,0
SOM,1661299200,24793,24349,246,11,5,0
SON,1661299200,21832,21053,289,29,17,0
UH,1661299200,38682,37864,417,32,34,0
WAK,1661299200,56554,55152,453,121,75,0
WE,1661299200,24378,23924,167,21,36,0
TH,1661299200,778655,760215,7540,869,759,5
