Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1643155200,14543,13301,387,76,50,0
AP,1643155200,11584,10619,118,130,29,0
EA,1643155200,0,0,0,0,0,0
EF,1643155200,26553,25019,405,247,136,0
EIC,1643155200,12193,11269,301,141,29,0
G,1643155200,12841,12137,321,60,26,0
GRZ,1643155200,16650,15084,300,57,62,0
GTH,1643155200,21693,20438,314,61,18,0
HBN,1643155200,13045,11957,372,33,60,0
IK,1643155200,17455,16224,396,92,10,0
J,1643155200,12168,10538,123,179,41,0
KYF,1643155200,9812,9190,211,70,34,0
NDH,1643155200,8055,7520,93,50,24,0
SHK,1643155200,12605,11661,189,59,55,1
SHL,1643155200,5091,4649,164,32,31,0
SLF,1643155200,17293,16233,459,82,42,0
SM,1643155200,22365,21080,547,116,23,0
SOK,1643155200,14930,14059,286,65,31,0
SOM,1643155200,10397,9501,204,69,44,0
SON,1643155200,10433,9787,266,59,11,0
UH,1643155200,15031,13992,372,78,40,0
WAK,1643155200,22382,20475,414,199,72,0
WE,1643155200,7693,6812,131,48,27,0
TH,1643155200,314812,291545,6373,2003,895,1
