Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1662422400,35104,33858,483,21,35,0
AP,1662422400,29605,29028,136,38,28,0
EA,1662422400,0,0,0,0,0,0
EF,1662422400,71095,69964,548,96,6,0
EIC,1662422400,42304,41629,358,57,23,0
G,1662422400,32349,31643,372,34,43,0
GRZ,1662422400,35933,35219,383,36,24,0
GTH,1662422400,47228,46584,351,39,39,0
HBN,1662422400,25570,24970,421,23,16,-1
IK,1662422400,42593,41727,435,95,39,0
J,1662422400,41462,40322,159,64,54,0
KYF,1662422400,24399,23673,244,18,34,0
NDH,1662422400,26122,25577,105,38,21,0
SHK,1662422400,33232,32465,228,34,39,0
SHL,1662422400,11433,11145,187,21,11,1
SLF,1662422400,38124,37295,557,49,24,0
SM,1662422400,49411,48276,693,80,43,1
SOK,1662422400,31653,31107,339,28,31,0
SOM,1662422400,24934,24571,248,15,13,0
SON,1662422400,22034,21314,290,20,33,0
UH,1662422400,39061,38260,417,88,31,0
WAK,1662422400,57008,56027,453,79,103,0
WE,1662422400,24611,24203,168,44,18,0
TH,1662422400,785265,768857,7575,1017,708,1
