Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1640649600,13540,11105,367,96,161,0
AP,1640649600,10062,8629,99,125,130,0
EA,1640649600,0,0,0,0,0,0
EF,1640649600,23130,22222,346,162,111,8
EIC,1640649600,11024,10338,287,34,53,0
G,1640649600,11894,10681,295,40,203,2
GRZ,1640649600,15186,12020,294,25,99,0
GTH,1640649600,20048,18249,280,109,183,7
HBN,1640649600,12072,9517,339,51,182,4
IK,1640649600,16019,14827,362,274,156,2
J,1640649600,10417,7807,114,97,126,0
KYF,1640649600,8924,8152,185,46,68,0
NDH,1640649600,6934,6163,85,115,65,0
SHK,1640649600,11565,8539,179,96,264,0
SHL,1640649600,4707,3572,152,29,25,0
SLF,1640649600,15927,14411,397,141,172,0
SM,1640649600,20561,18887,507,84,232,0
SOK,1640649600,14105,11088,254,124,201,4
SOM,1640649600,9338,7029,169,88,158,3
SON,1640649600,9868,8035,246,31,92,2
UH,1640649600,13501,11133,341,62,183,0
WAK,1640649600,20006,17940,385,232,143,1
WE,1640649600,6759,5163,125,42,98,0
TH,1640649600,285587,245507,5808,2103,3105,33
