Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1617235200,5607,4662,230,34,2,0
AP,1617235200,2955,2663,51,14,18,0
EA,1617235200,1412,1122,56,15,8,0
EF,1617235200,6376,5650,224,34,6,0
EIC,1617235200,5051,4511,190,32,39,0
G,1617235200,4160,3490,135,30,78,7
GRZ,1617235200,5831,4123,137,76,5,7
GTH,1617235200,5828,5083,173,110,59,0
HBN,1617235200,4281,3875,216,22,14,2
IK,1617235200,4508,3836,166,78,35,0
J,1617235200,3314,3035,61,4,9,0
KYF,1617235200,2753,2402,113,36,18,0
NDH,1617235200,1958,1792,49,10,12,0
SHK,1617235200,3515,3117,86,60,22,0
SHL,1617235200,1667,1448,98,4,13,0
SLF,1617235200,5205,4648,238,52,28,2
SM,1617235200,7908,6881,288,75,74,2
SOK,1617235200,4869,4110,118,30,20,3
SOM,1617235200,2903,2547,104,30,37,0
SON,1617235200,3023,2703,147,12,6,0
UH,1617235200,5232,4847,213,22,22,0
WAK,1617235200,5920,4722,181,70,18,7
WE,1617235200,1986,1789,93,18,10,0
TH,1617235200,96262,83056,3367,868,553,30
