Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1684540800,40666,40088,543,0,0,0
AP,1684540800,32768,32590,154,0,1,0
EA,1684540800,0,0,0,0,0,0
EF,1684540800,81399,80736,635,0,4,0
EIC,1684540800,47507,47091,394,0,0,0
G,1684540800,36995,36561,417,0,0,0
GRZ,1684540800,39673,39196,456,0,1,0
GTH,1684540800,53216,52816,387,0,0,0
HBN,1684540800,28419,27960,447,0,0,0
IK,1684540800,48802,48327,465,0,0,0
J,1684540800,47576,47331,193,0,0,0
KYF,1684540800,26995,26710,278,0,0,0
NDH,1684540800,29363,29221,115,0,2,0
SHK,1684540800,38169,37892,262,0,0,0
SHL,1684540800,12959,12734,214,0,0,0
SLF,1684540800,42296,41660,610,0,0,0
SM,1684540800,57316,56507,785,0,3,0
SOK,1684540800,34674,34302,356,0,1,0
SOM,1684540800,27847,27561,272,0,0,0
SON,1684540800,24796,24469,312,0,1,0
UH,1684540800,44061,43589,454,0,2,0
WAK,1684540800,65294,64785,472,0,2,0
WE,1684540800,27679,27465,207,0,0,0
TH,1684540800,888470,879591,8428,0,17,0
