Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1632960000,7218,6792,293,0,0,0
AP,1632960000,4333,4181,80,0,0,0
EA,1632960000,0,0,0,0,0,0
EF,1632960000,9434,8902,275,0,0,0
EIC,1632960000,6509,6170,250,0,0,0
G,1632960000,6051,5737,206,0,0,0
GRZ,1632960000,8095,7712,240,0,0,0
GTH,1632960000,9125,8796,207,0,0,0
HBN,1632960000,5672,5342,252,0,0,0
IK,1632960000,6810,6511,219,0,0,0
J,1632960000,4674,4381,84,0,0,0
KYF,1632960000,3824,3608,145,0,0,0
NDH,1632960000,3086,2973,70,0,0,0
SHK,1632960000,4955,4703,133,0,0,0
SHL,1632960000,2266,2142,113,0,0,0
SLF,1632960000,7111,6657,292,0,0,0
SM,1632960000,10454,9920,372,0,0,0
SOK,1632960000,6637,6373,185,0,0,0
SOM,1632960000,4356,4098,136,0,0,0
SON,1632960000,4451,4178,165,0,0,0
UH,1632960000,6747,6278,265,0,0,0
WAK,1632960000,10771,10287,328,0,0,0
WE,1632960000,2806,2571,104,0,0,0
TH,1632960000,135385,128312,4414,0,0,0
