Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1652832000,31257,29907,456,15,76,0
AP,1652832000,26953,26093,129,38,86,0
EA,1652832000,0,0,0,0,0,0
EF,1652832000,64182,63102,520,21,3,0
EIC,1652832000,36225,34626,336,53,214,1
G,1652832000,28865,28212,354,17,24,0
GRZ,1652832000,32474,31480,356,240,274,3
GTH,1652832000,43140,42449,339,35,32,1
HBN,1652832000,23474,22652,398,9,163,0
IK,1652832000,38111,37306,425,33,38,0
J,1652832000,35398,33452,141,110,218,0
KYF,1652832000,22132,21297,240,0,121,0
NDH,1652832000,23903,23488,101,17,45,0
SHK,1652832000,29936,28977,221,9,100,0
SHL,1652832000,10374,10048,178,10,14,0
SLF,1652832000,35465,34635,541,12,28,0
SM,1652832000,43947,42730,648,36,73,0
SOK,1652832000,29463,28623,326,2,88,0
SOM,1652832000,23068,22673,238,30,12,0
SON,1652832000,20122,19337,285,11,84,1
UH,1652832000,34677,33778,413,30,78,0
WAK,1652832000,50865,49398,445,68,185,2
WE,1652832000,21815,20661,156,10,107,0
TH,1652832000,705846,684924,7246,806,2063,8
