Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1634860800,7708,6933,293,25,5,0
AP,1634860800,4567,4328,80,30,8,0
EA,1634860800,0,0,0,0,0,0
EF,1634860800,10586,9489,276,107,73,0
EIC,1634860800,6914,6465,252,26,11,0
G,1634860800,6429,5968,208,13,8,0
GRZ,1634860800,8631,7818,240,33,4,0
GTH,1634860800,9878,9223,208,64,35,0
HBN,1634860800,5916,5519,256,21,8,0
IK,1634860800,7360,6731,221,67,19,0
J,1634860800,5044,4613,84,30,15,0
KYF,1634860800,4372,3849,146,87,16,0
NDH,1634860800,3241,3072,70,18,9,0
SHK,1634860800,5312,4860,136,18,11,0
SHL,1634860800,2398,2210,114,10,3,0
SLF,1634860800,7485,6993,301,20,13,0
SM,1634860800,11134,10358,384,39,22,0
SOK,1634860800,7039,6443,189,24,6,0
SOM,1634860800,4619,4236,136,11,12,0
SON,1634860800,4634,4289,166,28,0,0
UH,1634860800,7341,6696,267,49,35,0
WAK,1634860800,11496,10663,328,57,17,0
WE,1634860800,3134,2699,105,27,6,0
TH,1634860800,145238,133455,4460,804,336,0
