Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1598140800,79,75,4,0,0,0
AP,1598140800,83,76,4,0,0,0
EA,1598140800,36,32,4,0,0,0
EF,1598140800,166,154,2,0,2,0
EIC,1598140800,163,153,10,0,0,0
G,1598140800,271,244,22,0,0,0
GRZ,1598140800,685,628,48,3,3,0
GTH,1598140800,331,294,30,0,1,0
HBN,1598140800,90,84,1,0,1,0
IK,1598140800,158,147,6,0,1,0
J,1598140800,168,161,3,0,1,0
KYF,1598140800,58,55,0,0,0,0
NDH,1598140800,74,68,2,0,0,0
SHK,1598140800,77,70,3,0,0,0
SHL,1598140800,29,21,2,0,1,0
SLF,1598140800,78,72,0,0,0,0
SM,1598140800,192,170,5,1,2,0
SOK,1598140800,159,144,12,0,0,0
SOM,1598140800,49,45,1,0,0,0
SON,1598140800,312,289,22,0,1,0
UH,1598140800,93,90,3,0,0,0
WAK,1598140800,104,97,2,2,0,0
WE,1598140800,98,94,0,0,0,0
TH,1598140800,3553,3263,186,6,13,0
