Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1674950400,40193,39499,530,0,9,0
AP,1674950400,32465,32228,150,0,13,0
EA,1674950400,0,0,0,0,0,0
EF,1674950400,80116,79406,614,0,21,0
EIC,1674950400,46773,46297,384,0,20,0
G,1674950400,36680,36235,409,0,8,0
GRZ,1674950400,39307,38805,445,0,5,0
GTH,1674950400,52706,52235,378,0,19,0
HBN,1674950400,28141,27652,443,0,2,0
IK,1674950400,48293,47777,455,0,2,0
J,1674950400,46904,46450,181,0,60,0
KYF,1674950400,26825,26425,272,0,23,0
NDH,1674950400,28925,28667,111,0,23,0
SHK,1674950400,37530,37115,256,0,5,0
SHL,1674950400,12830,12612,209,0,1,0
SLF,1674950400,41844,41183,593,0,10,0
SM,1674950400,56533,55705,757,0,22,0
SOK,1674950400,34336,33927,348,0,6,0
SOM,1674950400,27592,27272,269,0,4,0
SON,1674950400,24461,24080,305,0,6,0
UH,1674950400,43810,43313,448,0,12,0
WAK,1674950400,64226,63599,468,0,16,0
WE,1674950400,27350,27121,193,0,5,0
TH,1674950400,877840,867603,8218,0,292,0
