Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1640217600,13329,10558,360,30,103,0
AP,1640217600,9814,8125,99,43,134,0
EA,1640217600,0,0,0,0,0,0
EF,1640217600,22696,21312,339,311,370,1
EIC,1640217600,10915,10066,285,42,110,0
G,1640217600,11756,10157,287,87,145,2
GRZ,1640217600,14634,11331,294,301,191,5
GTH,1640217600,19784,17428,273,130,273,2
HBN,1640217600,11920,9062,334,42,96,1
IK,1640217600,15527,14190,351,63,167,3
J,1640217600,10102,7339,113,65,136,0
KYF,1640217600,8783,7759,185,43,75,0
NDH,1640217600,6741,5852,84,68,92,0
SHK,1640217600,11347,7784,178,101,190,1
SHL,1640217600,4644,3438,149,36,41,2
SLF,1640217600,15638,13569,389,127,196,1
SM,1640217600,20384,17952,496,105,272,0
SOK,1640217600,13888,10250,248,95,160,1
SOM,1640217600,9165,6459,166,70,125,0
SON,1640217600,9774,7519,243,80,81,2
UH,1640217600,13273,10317,341,78,93,0
WAK,1640217600,19664,17238,380,117,185,1
WE,1640217600,6610,4753,125,58,81,0
TH,1640217600,280388,232458,5719,2092,3316,22
