Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1632009600,7154,6753,293,4,2,0
AP,1632009600,4274,4098,78,1,8,0
EA,1632009600,1978,1899,78,0,0,0
EF,1632009600,9183,8701,274,0,28,0
EIC,1632009600,6417,6103,250,15,4,0
G,1632009600,5946,5657,205,0,14,0
GRZ,1632009600,7997,7688,240,5,3,0
GTH,1632009600,8998,8657,206,5,15,0
HBN,1632009600,5593,5279,251,0,6,0
IK,1632009600,6747,6441,218,7,11,0
J,1632009600,4576,4314,84,5,4,0
KYF,1632009600,3758,3582,145,0,1,0
NDH,1632009600,3043,2938,70,0,6,0
SHK,1632009600,4886,4667,131,0,2,0
SHL,1632009600,2257,2113,113,0,0,0
SLF,1632009600,6954,6577,289,9,4,0
SM,1632009600,10288,9819,372,25,5,0
SOK,1632009600,6590,6347,185,0,0,0
SOM,1632009600,4290,4070,136,0,2,0
SON,1632009600,4428,4134,164,3,3,0
UH,1632009600,6582,6197,264,2,1,0
WAK,1632009600,8671,8264,250,4,8,0
WE,1632009600,2747,2549,104,1,2,0
TH,1632009600,133357,126847,4400,86,129,0
