Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1655683200,31764,30928,468,1,26,0
AP,1655683200,27333,26849,129,31,18,0
EA,1655683200,0,0,0,0,0,0
EF,1655683200,65330,64299,530,124,4,0
EIC,1655683200,37071,36313,342,2,31,0
G,1655683200,29271,28669,358,35,14,0
GRZ,1655683200,33534,32895,370,36,18,0
GTH,1655683200,43843,43153,340,13,58,0
HBN,1655683200,23878,23220,415,37,8,0
IK,1655683200,38862,38135,426,45,31,0
J,1655683200,36449,35418,145,110,43,0
KYF,1655683200,22498,21969,241,41,7,0
NDH,1655683200,24208,23894,102,23,14,0
SHK,1655683200,30394,29815,222,40,20,0
SHL,1655683200,10579,10295,180,12,11,0
SLF,1655683200,35811,35085,546,29,24,0
SM,1655683200,44677,43655,653,54,40,2
SOK,1655683200,29783,29252,331,24,12,0
SOM,1655683200,23332,22938,242,33,15,0
SON,1655683200,20393,19906,285,30,13,0
UH,1655683200,35326,34574,414,54,23,0
WAK,1655683200,51780,50844,449,77,49,0
WE,1655683200,22404,21751,157,40,26,0
TH,1655683200,718520,703857,7345,891,505,2
