Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1668902400,38892,37527,500,0,60,0
AP,1668902400,31924,31329,145,0,39,0
EA,1668902400,0,0,0,0,0,0
EF,1668902400,78013,77014,564,0,39,0
EIC,1668902400,45672,45068,368,0,41,0
G,1668902400,35544,34923,386,0,70,0
GRZ,1668902400,38534,37791,419,0,41,0
GTH,1668902400,51616,51071,372,0,28,0
HBN,1668902400,27788,27006,436,0,43,0
IK,1668902400,47221,46441,446,0,10,0
J,1668902400,45538,44589,173,0,119,0
KYF,1668902400,26301,25618,257,0,51,0
NDH,1668902400,28091,27613,108,0,15,0
SHK,1668902400,36533,35656,241,0,17,0
SHL,1668902400,12559,12271,197,0,6,0
SLF,1668902400,41182,40357,581,0,17,0
SM,1668902400,55189,54148,731,0,55,0
SOK,1668902400,33770,33005,344,0,44,0
SOM,1668902400,27023,26597,256,0,20,0
SON,1668902400,24027,23339,300,0,51,0
UH,1668902400,43002,42432,425,0,38,0
WAK,1668902400,62999,62060,463,0,113,0
WE,1668902400,26877,26533,182,0,34,0
TH,1668902400,858295,842388,7894,0,951,0
