Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1608940800,2717,1159,42,0,2,0
AP,1608940800,959,745,8,12,11,0
EA,1608940800,473,256,7,18,12,0
EF,1608940800,2692,2108,57,13,47,0
EIC,1608940800,2054,1324,55,8,39,2
G,1608940800,1993,1208,72,12,1,0
GRZ,1608940800,2238,1727,65,8,24,0
GTH,1608940800,1779,1257,58,14,27,0
HBN,1608940800,2111,1411,54,0,2,0
IK,1608940800,1832,1291,35,27,44,0
J,1608940800,1640,1108,16,26,13,0
KYF,1608940800,1061,795,22,5,18,0
NDH,1608940800,755,577,15,3,19,1
SHK,1608940800,1373,895,22,6,22,0
SHL,1608940800,641,390,14,6,11,0
SLF,1608940800,2080,1272,51,17,36,2
SM,1608940800,2375,1825,55,15,41,3
SOK,1608940800,1901,1348,21,45,23,0
SOM,1608940800,1070,807,21,9,17,0
SON,1608940800,1821,1295,62,131,25,1
UH,1608940800,2352,1416,43,170,5,0
WAK,1608940800,1930,1160,19,35,65,0
WE,1608940800,893,644,14,19,12,0
TH,1608940800,38740,26018,828,599,516,9
