Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1637193600,9543,7529,321,181,36,0
AP,1637193600,5943,5070,89,123,30,1
EA,1637193600,0,0,0,0,0,0
EF,1637193600,14351,11883,295,276,35,5
EIC,1637193600,8431,7445,259,100,64,0
G,1637193600,7852,6828,233,105,38,3
GRZ,1637193600,10293,8425,248,126,43,0
GTH,1637193600,12924,11532,216,144,97,0
HBN,1637193600,7443,6135,276,155,44,0
IK,1637193600,9434,8503,247,123,107,1
J,1637193600,6348,5133,95,109,40,1
KYF,1637193600,5784,4831,154,140,39,1
NDH,1637193600,4031,3570,71,62,25,0
SHK,1637193600,6824,5426,152,131,25,0
SHL,1637193600,2947,2496,123,49,33,1
SLF,1637193600,8913,7839,321,178,70,0
SM,1637193600,13554,11995,413,172,104,0
SOK,1637193600,8736,6937,203,192,24,2
SOM,1637193600,5497,4613,148,57,27,1
SON,1637193600,6368,4588,182,150,37,1
UH,1637193600,9254,7509,280,77,85,1
WAK,1637193600,14131,11984,339,172,91,3
WE,1637193600,4104,3134,111,27,23,0
TH,1637193600,182705,153405,4776,2849,1117,21
