Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1655164800,31682,30829,468,18,27,0
AP,1655164800,27251,26812,129,32,30,0
EA,1655164800,0,0,0,0,0,0
EF,1655164800,64990,64111,530,42,13,0
EIC,1655164800,36892,36193,341,77,30,1
G,1655164800,29144,28629,357,20,7,0
GRZ,1655164800,33436,32823,370,0,18,0
GTH,1655164800,43671,43026,340,43,24,1
HBN,1655164800,23764,23164,410,19,8,3
IK,1655164800,38664,38005,426,37,26,0
J,1655164800,36152,35281,145,84,47,0
KYF,1655164800,22420,21919,241,22,22,0
NDH,1655164800,24128,23851,102,10,18,0
SHK,1655164800,30272,29735,222,30,13,0
SHL,1655164800,10534,10259,180,11,10,0
SLF,1655164800,35717,35037,546,24,8,0
SM,1655164800,44494,43538,651,56,25,0
SOK,1655164800,29713,29202,331,20,6,0
SOM,1655164800,23240,22910,242,8,6,0
SON,1655164800,20320,19856,285,12,17,0
UH,1655164800,35171,34520,414,44,32,0
WAK,1655164800,51582,50758,449,62,19,0
WE,1655164800,22262,21660,157,33,12,0
TH,1655164800,715499,702118,7336,704,418,5
