Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1614643200,4812,4264,208,35,30,3
AP,1614643200,2441,2224,47,21,28,2
EA,1614643200,1027,902,48,6,3,0
EF,1614643200,5228,4778,188,17,3,0
EIC,1614643200,4224,3824,145,21,20,1
G,1614643200,3109,2848,119,17,16,0
GRZ,1614643200,3687,3349,121,31,19,1
GTH,1614643200,4438,4072,148,12,35,1
HBN,1614643200,3849,3438,181,23,24,1
IK,1614643200,3450,3171,142,19,14,0
J,1614643200,2901,2745,58,-1,10,0
KYF,1614643200,2210,1907,100,18,35,1
NDH,1614643200,1666,1540,43,3,4,0
SHK,1614643200,2907,2628,78,20,11,0
SHL,1614643200,1331,1164,84,16,3,0
SLF,1614643200,4482,4080,212,48,33,3
SM,1614643200,6162,5446,228,47,40,6
SOK,1614643200,3677,3302,89,5,9,1
SOM,1614643200,2258,1996,89,22,15,0
SON,1614643200,2732,2530,141,6,4,0
UH,1614643200,4680,4203,195,42,33,0
WAK,1614643200,4074,3595,145,46,21,1
WE,1614643200,1765,1623,92,0,8,0
TH,1614643200,77110,69629,2901,474,418,21
