Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1640563200,13444,10944,367,31,174,0
AP,1640563200,9937,8499,99,12,102,0
EA,1640563200,0,0,0,0,0,0
EF,1640563200,22968,22111,338,81,113,0
EIC,1640563200,10990,10285,287,41,57,2
G,1640563200,11854,10478,293,21,103,4
GRZ,1640563200,15161,11921,294,81,107,0
GTH,1640563200,19939,18066,273,37,266,0
HBN,1640563200,12021,9335,335,101,73,1
IK,1640563200,15745,14671,360,139,106,7
J,1640563200,10320,7681,114,23,115,1
KYF,1640563200,8878,8084,185,15,72,0
NDH,1640563200,6819,6098,85,42,82,1
SHK,1640563200,11469,8275,179,16,167,0
SHL,1640563200,4678,3547,152,7,42,2
SLF,1640563200,15786,14239,397,13,179,3
SM,1640563200,20477,18655,507,15,322,7
SOK,1640563200,13981,10887,250,23,174,1
SOM,1640563200,9250,6871,166,47,181,0
SON,1640563200,9837,7943,244,2,120,1
UH,1640563200,13439,10950,341,23,258,0
WAK,1640563200,19774,17797,384,11,192,1
WE,1640563200,6717,5065,125,51,88,0
TH,1640563200,283484,242402,5775,832,3093,31
