Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1672444800,39986,38867,519,0,12,0
AP,1672444800,32346,31932,149,0,2,0
EA,1672444800,0,0,0,0,0,0
EF,1672444800,79634,78617,591,0,58,0
EIC,1672444800,46442,45825,375,0,11,0
G,1672444800,36522,35886,404,0,7,0
GRZ,1672444800,39179,38527,438,0,13,0
GTH,1672444800,52296,51755,375,0,8,0
HBN,1672444800,28075,27458,443,0,0,0
IK,1672444800,48069,47391,451,0,1,0
J,1672444800,46537,45766,174,0,5,0
KYF,1672444800,26667,26170,263,0,0,0
NDH,1672444800,28681,28258,110,0,5,0
SHK,1672444800,37322,36627,252,0,15,0
SHL,1672444800,12790,12523,207,0,1,0
SLF,1672444800,41659,40911,589,0,5,0
SM,1672444800,56238,55274,743,0,12,0
SOK,1672444800,34246,33667,347,0,1,0
SOM,1672444800,27441,27062,263,0,0,0
SON,1672444800,24375,23862,302,0,1,0
UH,1672444800,43600,43013,433,0,5,0
WAK,1672444800,63826,63044,467,0,2,0
WE,1672444800,27226,26945,187,0,0,0
TH,1672444800,873157,859380,8082,0,164,0
