Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1629936000,7000,6634,293,6,4,0
AP,1629936000,4147,4044,78,7,0,0
EA,1629936000,1990,1897,78,-1,7,0
EF,1629936000,8784,8433,273,19,12,0
EIC,1629936000,6285,6027,250,2,2,0
G,1629936000,5797,5552,205,0,0,0
GRZ,1629936000,7912,7657,240,2,2,0
GTH,1629936000,8761,8526,205,4,1,0
HBN,1629936000,5448,5182,250,5,0,0
IK,1629936000,6574,6327,218,4,1,0
J,1629936000,4394,4261,84,2,0,0
KYF,1629936000,3700,3541,145,1,0,0
NDH,1629936000,2977,2881,70,6,1,0
SHK,1629936000,4785,4636,131,4,0,1
SHL,1629936000,2195,2073,113,0,1,0
SLF,1629936000,6812,6510,289,1,0,0
SM,1629936000,10119,9711,371,5,1,0
SOK,1629936000,6533,6315,184,8,2,0
SOM,1629936000,4199,4035,136,4,1,0
SON,1629936000,4292,4096,164,2,0,0
UH,1629936000,6437,6170,264,0,0,0
WAK,1629936000,8404,8084,250,13,3,0
WE,1629936000,2647,2522,104,0,0,0
TH,1629936000,130192,125114,4395,94,38,1
