Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1685232000,40670,40105,543,0,1,0
AP,1685232000,32772,32598,154,0,0,0
EA,1685232000,0,0,0,0,0,0
EF,1685232000,81406,80744,637,0,1,0
EIC,1685232000,47517,47102,395,0,1,0
G,1685232000,37001,36570,417,0,4,0
GRZ,1685232000,39677,39208,456,0,3,0
GTH,1685232000,53218,52826,387,0,1,0
HBN,1685232000,28419,27967,447,0,2,0
IK,1685232000,48804,48330,465,0,1,0
J,1685232000,47595,47353,194,0,1,0
KYF,1685232000,27000,26715,278,0,1,0
NDH,1685232000,29373,29228,115,0,0,0
SHK,1685232000,38174,37904,262,0,0,0
SHL,1685232000,12959,12740,214,0,1,0
SLF,1685232000,42305,41664,610,0,0,0
SM,1685232000,57320,56523,786,0,0,0
SOK,1685232000,34678,34308,356,0,0,0
SOM,1685232000,27851,27571,272,0,1,0
SON,1685232000,24799,24474,312,0,0,0
UH,1685232000,44069,43598,455,0,2,0
WAK,1685232000,65305,64798,472,0,0,0
WE,1685232000,27681,27470,207,0,1,0
TH,1685232000,888593,879796,8434,0,21,0
