Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1657324800,32579,31227,470,0,22,0
AP,1657324800,27915,27047,131,0,1,0
EA,1657324800,0,0,0,0,0,0
EF,1657324800,66724,65451,533,0,98,0
EIC,1657324800,39105,37362,345,0,72,0
G,1657324800,29965,29120,358,0,10,0
GRZ,1657324800,34076,33089,372,0,15,0
GTH,1657324800,44729,43845,340,0,18,0
HBN,1657324800,24307,23538,418,0,12,0
IK,1657324800,39809,38849,430,0,52,0
J,1657324800,38102,35869,145,0,4,0
KYF,1657324800,22892,22137,241,0,0,0
NDH,1657324800,24717,24149,102,0,19,0
SHK,1657324800,31078,30038,222,0,8,0
SHL,1657324800,10759,10448,180,0,3,0
SLF,1657324800,36254,35411,547,0,10,0
SM,1657324800,45828,44343,664,0,13,0
SOK,1657324800,30091,29499,331,0,7,0
SOM,1657324800,23687,23204,244,0,2,0
SON,1657324800,20741,20022,286,0,3,0
UH,1657324800,36324,35115,415,0,4,0
WAK,1657324800,52987,51549,449,0,1,0
WE,1657324800,23048,22080,160,0,5,0
TH,1657324800,735717,713392,7383,0,379,0
