Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1684281600,40666,40087,543,0,1,0
AP,1684281600,32768,32587,154,1,4,0
EA,1684281600,0,0,0,0,0,0
EF,1684281600,81399,80725,635,2,1,0
EIC,1684281600,47507,47089,394,0,0,0
G,1684281600,36995,36561,417,1,0,0
GRZ,1684281600,39673,39194,456,0,3,0
GTH,1684281600,53214,52814,387,0,0,0
HBN,1684281600,28419,27958,447,0,0,0
IK,1684281600,48799,48323,465,0,1,0
J,1684281600,47576,47326,193,0,10,0
KYF,1684281600,26995,26710,278,0,1,0
NDH,1684281600,29362,29213,115,2,1,0
SHK,1684281600,38169,37890,262,0,6,0
SHL,1684281600,12958,12734,214,0,1,0
SLF,1684281600,42296,41659,610,2,1,0
SM,1684281600,57314,56503,785,4,3,0
SOK,1684281600,34674,34297,356,0,2,0
SOM,1684281600,27847,27561,272,0,1,0
SON,1684281600,24796,24466,312,1,0,0
UH,1684281600,44061,43582,454,0,1,0
WAK,1684281600,65291,64782,472,1,1,0
WE,1684281600,27679,27465,207,0,-1,1
TH,1684281600,888458,879526,8428,14,37,1
