Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1616457600,5284,4536,225,54,7,7
AP,1616457600,2732,2522,51,54,25,0
EA,1616457600,1252,1016,56,22,6,0
EF,1616457600,5903,5343,224,38,34,0
EIC,1616457600,4737,4283,176,28,20,4
G,1616457600,3684,3170,125,28,31,1
GRZ,1616457600,5045,3852,129,79,52,3
GTH,1616457600,5233,4604,171,32,47,2
HBN,1616457600,4144,3785,204,24,19,0
IK,1616457600,4057,3557,159,65,40,0
J,1616457600,3130,2940,61,6,16,0
KYF,1616457600,2542,2281,112,27,24,0
NDH,1616457600,1863,1714,49,21,4,1
SHK,1616457600,3238,2951,84,17,23,0
SHL,1616457600,1569,1345,93,20,15,1
SLF,1616457600,4903,4414,230,88,16,2
SM,1616457600,7248,6324,275,92,61,1
SOK,1616457600,4430,3796,106,39,32,0
SOM,1616457600,2644,2308,99,24,23,0
SON,1616457600,2899,2646,145,15,5,0
UH,1616457600,5080,4667,211,21,11,1
WAK,1616457600,5213,4272,165,105,30,0
WE,1616457600,1894,1741,93,16,5,0
TH,1616457600,88724,78067,3243,915,546,23
