Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1667433600,38470,36338,493,50,123,0
AP,1667433600,31737,30529,142,25,72,0
EA,1667433600,0,0,0,0,0,0
EF,1667433600,77309,75329,555,112,94,0
EIC,1667433600,45399,44357,365,50,49,0
G,1667433600,35197,34265,384,90,61,0
GRZ,1667433600,38238,37170,404,46,48,0
GTH,1667433600,51317,50477,371,60,79,2
HBN,1667433600,27602,26107,434,22,99,0
IK,1667433600,46799,45693,445,36,80,0
J,1667433600,44966,43207,170,21,90,0
KYF,1667433600,26121,25045,255,37,75,0
NDH,1667433600,27873,27040,107,29,48,0
SHK,1667433600,36236,34509,241,0,102,0
SHL,1667433600,12451,12084,195,13,21,0
SLF,1667433600,40929,39867,580,57,46,3
SM,1667433600,54722,53266,724,45,102,1
SOK,1667433600,33571,32317,344,39,98,0
SOM,1667433600,26787,26106,253,29,38,0
SON,1667433600,23855,22628,299,34,53,0
UH,1667433600,42760,41848,425,46,75,0
WAK,1667433600,62595,60884,458,58,131,2
WE,1667433600,26669,26112,179,48,33,0
TH,1667433600,851603,825178,7823,947,1617,8
