Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1645660800,18193,14421,390,308,54,0
AP,1645660800,15237,12567,120,151,66,0
EA,1645660800,0,0,0,0,0,0
EF,1645660800,33139,30922,445,313,562,0
EIC,1645660800,17702,13104,303,329,145,0
G,1645660800,16913,14460,327,384,236,0
GRZ,1645660800,19018,16408,330,82,28,-1
GTH,1645660800,25991,23101,315,344,248,0
HBN,1645660800,15962,13335,382,183,58,0
IK,1645660800,21862,19551,402,329,151,0
J,1645660800,16660,12782,129,270,92,0
KYF,1645660800,12361,10821,217,185,99,1
NDH,1645660800,11500,9165,95,257,78,0
SHK,1645660800,17266,12738,196,254,48,0
SHL,1645660800,6525,5495,167,52,63,0
SLF,1645660800,21443,18192,477,347,124,1
SM,1645660800,27824,24337,597,466,214,2
SOK,1645660800,18378,14916,291,255,47,0
SOM,1645660800,13387,11433,210,195,153,0
SON,1645660800,12534,10408,268,154,55,0
UH,1645660800,18821,16610,384,274,175,2
WAK,1645660800,28983,24618,419,335,154,0
WE,1645660800,10468,7797,133,205,60,0
TH,1645660800,400167,337181,6597,5672,2910,5
