Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1588982400,54,44,3,0,0,0
AP,1588982400,73,65,4,1,1,0
EA,1588982400,24,15,1,0,0,0
EF,1588982400,135,128,2,0,0,0
EIC,1588982400,138,114,5,2,1,1
G,1588982400,181,121,8,3,3,0
GRZ,1588982400,529,374,36,7,9,1
GTH,1588982400,264,173,17,4,3,0
HBN,1588982400,31,19,1,0,0,0
IK,1588982400,127,114,4,0,0,0
J,1588982400,158,155,3,0,0,0
KYF,1588982400,41,38,0,0,0,0
NDH,1588982400,60,58,1,0,0,0
SHK,1588982400,62,52,2,0,0,0
SHL,1588982400,13,11,2,0,0,0
SLF,1588982400,65,59,0,0,1,0
SM,1588982400,108,84,3,0,2,0
SOK,1588982400,132,104,12,0,1,0
SOM,1588982400,37,35,1,0,0,0
SON,1588982400,136,86,9,6,3,0
UH,1588982400,78,68,2,0,0,0
WAK,1588982400,45,37,1,0,0,0
WE,1588982400,65,62,0,0,0,0
TH,1588982400,2556,2016,117,23,24,2
