Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1614556800,4777,4234,205,4,38,2
AP,1614556800,2420,2196,45,11,26,2
EA,1614556800,1021,899,48,3,4,1
EF,1614556800,5211,4775,188,20,59,0
EIC,1614556800,4203,3804,144,4,26,0
G,1614556800,3092,2832,119,1,14,1
GRZ,1614556800,3656,3330,120,5,19,1
GTH,1614556800,4426,4037,147,6,39,1
HBN,1614556800,3826,3414,180,29,19,1
IK,1614556800,3431,3157,142,3,10,3
J,1614556800,2902,2735,58,1,10,1
KYF,1614556800,2192,1872,99,3,13,0
NDH,1614556800,1663,1536,43,0,8,0
SHK,1614556800,2887,2617,78,2,22,0
SHL,1614556800,1315,1161,84,0,8,0
SLF,1614556800,4434,4047,209,19,14,0
SM,1614556800,6115,5406,222,14,45,3
SOK,1614556800,3672,3293,88,14,20,0
SOM,1614556800,2236,1981,89,2,13,0
SON,1614556800,2726,2526,141,9,13,0
UH,1614556800,4638,4170,195,16,30,0
WAK,1614556800,4028,3574,144,11,27,0
WE,1614556800,1765,1615,92,9,4,0
TH,1614556800,76636,69211,2880,186,481,16
