Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1651968000,31027,29185,428,0,90,0
AP,1651968000,26727,25479,129,0,129,0
EA,1651968000,0,0,0,0,0,0
EF,1651968000,63690,62497,510,0,279,0
EIC,1651968000,35681,33119,332,0,98,0
G,1651968000,28586,27838,354,0,115,0
GRZ,1651968000,31132,27956,352,0,133,0
GTH,1651968000,42759,41893,335,0,149,0
HBN,1651968000,23270,21821,398,0,153,0
IK,1651968000,37727,36724,422,0,98,0
J,1651968000,34846,32236,141,0,307,0
KYF,1651968000,21990,20722,237,0,141,0
NDH,1651968000,23750,23121,101,0,24,0
SHK,1651968000,29726,28331,219,0,41,0
SHL,1651968000,10246,9852,177,0,40,0
SLF,1651968000,35246,34241,540,0,103,0
SM,1651968000,43466,41909,648,0,230,0
SOK,1651968000,29230,28054,321,0,24,0
SOM,1651968000,22921,22418,232,0,35,0
SON,1651968000,19966,18621,284,0,111,0
UH,1651968000,34212,32943,411,0,181,0
WAK,1651968000,50262,48171,441,0,92,0
WE,1651968000,21514,19938,151,0,198,0
TH,1651968000,697974,667069,7163,0,2771,0
