Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1683849600,40664,40083,543,1,1,0
AP,1683849600,32763,32575,154,2,0,0
EA,1683849600,0,0,0,0,0,0
EF,1683849600,81392,80696,635,4,8,1
EIC,1683849600,47501,47085,390,0,1,0
G,1683849600,36987,36559,417,1,0,0
GRZ,1683849600,39672,39184,456,1,1,0
GTH,1683849600,53213,52808,387,1,1,1
HBN,1683849600,28417,27956,447,0,0,0
IK,1683849600,48796,48316,465,0,1,0
J,1683849600,47566,47304,193,3,0,0
KYF,1683849600,26994,26707,278,0,0,0
NDH,1683849600,29355,29207,115,1,1,0
SHK,1683849600,38165,37876,262,5,0,0
SHL,1683849600,12958,12732,214,0,0,0
SLF,1683849600,42292,41648,610,0,1,0
SM,1683849600,57306,56493,784,2,1,0
SOK,1683849600,34674,34290,356,0,1,0
SOM,1683849600,27846,27554,272,0,0,0
SON,1683849600,24793,24465,312,1,0,0
UH,1683849600,44058,43579,454,1,0,0
WAK,1683849600,65286,64767,472,2,2,0
WE,1683849600,27676,27464,206,4,2,3
TH,1683849600,888374,879348,8422,29,21,5
