Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1645315200,17269,14155,390,50,76,0
AP,1645315200,14547,12154,119,67,69,0
EA,1645315200,0,0,0,0,0,0
EF,1645315200,31969,29722,435,0,325,0
EIC,1645315200,16514,12639,302,113,45,1
G,1645315200,15976,13729,325,0,147,0
GRZ,1645315200,18615,16274,315,127,22,0
GTH,1645315200,25034,22057,315,58,425,0
HBN,1645315200,15278,13055,382,0,96,0
IK,1645315200,20840,18934,402,99,178,0
J,1645315200,15751,12251,127,82,56,0
KYF,1645315200,11898,10486,216,77,112,0
NDH,1645315200,10742,8931,95,149,52,0
SHK,1645315200,16212,12511,196,43,42,0
SHL,1645315200,6288,5126,166,32,8,0
SLF,1645315200,20222,17730,476,61,106,0
SM,1645315200,26508,23328,588,0,228,0
SOK,1645315200,17683,14711,291,34,60,1
SOM,1645315200,12639,10760,210,0,202,0
SON,1645315200,12133,10227,267,73,42,0
UH,1645315200,18091,15976,381,127,33,0
WAK,1645315200,27705,23596,418,110,140,0
WE,1645315200,9788,7561,133,0,42,0
TH,1645315200,381702,325913,6549,1302,2506,2
