Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1620000000,6468,5470,259,2,31,3
AP,1620000000,3779,3445,68,7,27,0
EA,1620000000,1757,1555,66,15,15,2
EF,1620000000,7970,7223,238,42,52,0
EIC,1620000000,5829,5395,223,5,25,0
G,1620000000,5355,4783,183,11,34,0
GRZ,1620000000,7386,5948,186,7,33,0
GTH,1620000000,7646,6953,195,20,49,2
HBN,1620000000,4791,4294,223,52,22,0
IK,1620000000,5924,5285,197,28,42,0
J,1620000000,4052,3727,67,8,27,0
KYF,1620000000,3324,3018,129,2,22,1
NDH,1620000000,2464,2184,61,21,16,1
SHK,1620000000,4357,3954,98,4,24,1
SHL,1620000000,2045,1796,104,2,9,0
SLF,1620000000,6263,5572,267,35,37,6
SM,1620000000,9322,8599,342,-4,49,6
SOK,1620000000,6151,5428,156,6,20,1
SOM,1620000000,3738,3385,117,16,35,2
SON,1620000000,3735,2957,155,10,16,0
UH,1620000000,5809,5371,229,15,9,0
WAK,1620000000,7608,6794,226,24,86,1
WE,1620000000,2407,2173,99,7,25,1
TH,1620000000,118180,105309,3888,335,705,27
