Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1667520000,38516,36370,493,46,32,0
AP,1667520000,31758,30528,142,21,-1,0
EA,1667520000,0,0,0,0,0,0
EF,1667520000,77352,75497,555,43,168,0
EIC,1667520000,45423,44378,365,24,21,0
G,1667520000,35240,34287,384,43,22,0
GRZ,1667520000,38294,37204,413,56,34,9
GTH,1667520000,51359,50486,371,42,9,0
HBN,1667520000,27647,26108,435,45,1,1
IK,1667520000,46841,45734,445,42,41,0
J,1667520000,45081,43213,173,115,6,3
KYF,1667520000,26129,25047,255,8,2,0
NDH,1667520000,27888,27076,107,15,36,0
SHK,1667520000,36290,34573,241,54,64,0
SHL,1667520000,12465,12084,195,14,0,0
SLF,1667520000,40948,39870,580,19,3,0
SM,1667520000,54785,53293,726,63,27,2
SOK,1667520000,33589,32336,344,18,19,0
SOM,1667520000,26806,26130,253,19,24,0
SON,1667520000,23855,22630,299,0,2,0
UH,1667520000,42776,41864,425,16,16,0
WAK,1667520000,62646,60880,458,51,-4,0
WE,1667520000,26686,26119,179,17,7,0
TH,1667520000,852374,825707,7838,771,529,15
