Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1626825600,6909,6608,293,0,3,0
AP,1626825600,4118,4039,77,0,0,0
EA,1626825600,1961,1884,76,0,0,0
EF,1626825600,8635,8351,273,0,0,0
EIC,1626825600,6249,5998,250,-1,0,0
G,1626825600,5712,5502,203,4,0,0
GRZ,1626825600,7872,7615,230,1,0,0
GTH,1626825600,8694,8470,205,2,1,0
HBN,1626825600,5413,5140,248,1,1,0
IK,1626825600,6514,6295,218,0,0,0
J,1626825600,4338,4254,83,0,2,0
KYF,1626825600,3684,3539,144,0,0,0
NDH,1626825600,2942,2867,70,0,1,0
SHK,1626825600,4742,4610,127,1,0,0
SHL,1626825600,2182,2063,113,3,0,0
SLF,1626825600,6784,6494,288,0,0,0
SM,1626825600,10026,9634,370,0,1,0
SOK,1626825600,6462,6277,182,0,0,0
SOM,1626825600,4166,4032,133,0,0,0
SON,1626825600,4252,4082,163,2,1,0
UH,1626825600,6426,6161,264,0,0,0
WAK,1626825600,8310,8058,249,0,0,0
WE,1626825600,2619,2516,103,0,0,0
TH,1626825600,129010,124489,4362,13,10,0
