Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1677283200,40368,39672,530,0,2,0
AP,1677283200,32572,32324,150,0,0,0
EA,1677283200,0,0,0,0,0,0
EF,1677283200,80614,79749,622,0,30,0
EIC,1677283200,47079,46509,386,0,4,0
G,1677283200,36793,36326,410,0,2,0
GRZ,1677283200,39405,38888,446,0,2,0
GTH,1677283200,52946,52421,381,0,7,0
HBN,1677283200,28229,27706,443,0,0,0
IK,1677283200,48473,47903,458,0,1,0
J,1677283200,47155,46726,184,0,0,0
KYF,1677283200,26888,26551,276,0,0,0
NDH,1677283200,29093,28866,112,0,3,0
SHK,1677283200,37747,37288,258,0,2,0
SHL,1677283200,12863,12628,210,0,0,0
SLF,1677283200,41985,41296,597,0,2,0
SM,1677283200,56888,55946,762,0,10,0
SOK,1677283200,34443,33997,353,0,4,0
SOM,1677283200,27699,27365,269,0,0,0
SON,1677283200,24611,24184,305,0,1,0
UH,1677283200,43901,43396,451,0,3,0
WAK,1677283200,64626,63838,469,0,3,0
WE,1677283200,27449,27190,196,0,0,0
TH,1677283200,881827,870769,8268,0,76,0
