Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1618444800,6013,4954,248,45,13,0
AP,1618444800,3332,2940,55,42,21,2
EA,1618444800,1550,1344,59,10,20,0
EF,1618444800,7065,6344,234,59,138,3
EIC,1618444800,5464,4939,211,36,49,0
G,1618444800,4738,4106,153,53,48,0
GRZ,1618444800,6707,4784,160,49,101,0
GTH,1618444800,6670,5892,183,125,58,3
HBN,1618444800,4438,4076,222,8,4,1
IK,1618444800,5169,4469,183,67,32,0
J,1618444800,3617,3282,64,7,26,0
KYF,1618444800,3001,2671,121,33,15,1
NDH,1618444800,2130,1926,53,37,5,1
SHK,1618444800,3912,3517,90,35,39,0
SHL,1618444800,1840,1588,101,24,12,0
SLF,1618444800,5621,4994,248,54,21,1
SM,1618444800,8641,7735,316,44,57,2
SOK,1618444800,5285,4807,133,88,33,4
SOM,1618444800,3277,2886,107,61,20,0
SON,1618444800,3330,2797,149,36,9,0
UH,1618444800,5499,5026,221,34,22,0
WAK,1618444800,6754,5665,200,75,71,5
WE,1618444800,2147,1952,96,17,10,1
TH,1618444800,106200,92694,3607,1039,824,24
