Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1677456000,40391,39692,530,23,11,0
AP,1677456000,32579,32331,150,7,7,0
EA,1677456000,0,0,0,0,0,0
EF,1677456000,80659,79789,622,45,27,0
EIC,1677456000,47101,46530,386,22,11,0
G,1677456000,36796,36336,410,3,5,0
GRZ,1677456000,39405,38898,446,0,6,0
GTH,1677456000,52978,52452,381,32,17,0
HBN,1677456000,28229,27710,443,0,4,0
IK,1677456000,48473,47932,458,0,12,0
J,1677456000,47156,46729,184,1,2,0
KYF,1677456000,26893,26555,276,5,3,0
NDH,1677456000,29104,28898,112,11,16,0
SHK,1677456000,37763,37297,258,16,7,0
SHL,1677456000,12866,12632,210,3,1,0
SLF,1677456000,41999,41308,597,14,5,0
SM,1677456000,56924,55976,762,36,16,0
SOK,1677456000,34450,34005,353,7,5,0
SOM,1677456000,27707,27371,269,8,1,0
SON,1677456000,24625,24196,305,14,3,0
UH,1677456000,43920,43409,451,19,6,0
WAK,1677456000,64626,63891,469,0,34,0
WE,1677456000,27451,27199,196,2,3,0
TH,1677456000,882095,871136,8268,268,202,0
