Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1683676800,40659,40080,543,3,4,0
AP,1683676800,32761,32575,154,0,1,0
EA,1683676800,0,0,0,0,0,0
EF,1683676800,81384,80682,632,3,11,0
EIC,1683676800,47497,47082,390,0,5,0
G,1683676800,36985,36559,417,1,1,1
GRZ,1683676800,39671,39182,456,3,3,0
GTH,1683676800,53212,52807,386,1,1,1
HBN,1683676800,28417,27955,447,0,1,0
IK,1683676800,48796,48313,465,7,9,0
J,1683676800,47563,47297,193,3,7,0
KYF,1683676800,26994,26707,278,0,1,0
NDH,1683676800,29354,29204,115,3,5,0
SHK,1683676800,38160,37875,262,3,0,0
SHL,1683676800,12958,12731,214,0,0,0
SLF,1683676800,42288,41644,610,1,6,0
SM,1683676800,57302,56490,784,3,4,0
SOK,1683676800,34671,34286,356,1,4,0
SOM,1683676800,27841,27553,272,0,3,0
SON,1683676800,24791,24464,312,1,2,0
UH,1683676800,44054,43577,454,0,1,0
WAK,1683676800,65280,64763,472,1,8,0
WE,1683676800,27672,27460,203,0,1,0
TH,1683676800,888310,879286,8415,34,78,2
