Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1640736000,13615,11287,367,75,182,0
AP,1640736000,10128,8755,99,66,126,0
EA,1640736000,0,0,0,0,0,0
EF,1640736000,23259,22284,360,129,62,14
EIC,1640736000,11066,10397,291,42,59,4
G,1640736000,11998,10832,295,104,151,0
GRZ,1640736000,15226,12116,294,40,96,0
GTH,1640736000,20226,18432,280,178,183,0
HBN,1640736000,12191,9612,340,119,95,1
IK,1640736000,16253,14933,365,234,106,3
J,1640736000,10496,7955,114,79,148,0
KYF,1640736000,8976,8227,185,52,75,0
NDH,1640736000,6990,6246,85,56,83,0
SHK,1640736000,11677,8735,179,112,196,0
SHL,1640736000,4739,3656,152,32,84,0
SLF,1640736000,16101,14554,400,174,143,3
SM,1640736000,20794,19039,511,233,152,4
SOK,1640736000,14173,11259,255,68,171,1
SOM,1640736000,9529,7165,170,191,136,1
SON,1640736000,9955,8100,246,87,65,0
UH,1640736000,13607,11332,341,106,199,0
WAK,1640736000,20144,18067,385,138,127,0
WE,1640736000,6831,5235,126,72,72,1
TH,1640736000,287974,248218,5840,2387,2711,32
