Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1681084800,40598,39948,540,0,13,0
AP,1681084800,32723,32501,153,0,7,0
EA,1681084800,0,0,0,0,0,0
EF,1681084800,81247,80483,628,0,16,0
EIC,1681084800,47425,46970,387,0,6,0
G,1681084800,36945,36494,413,0,2,0
GRZ,1681084800,39604,39084,452,0,10,0
GTH,1681084800,53173,52738,383,0,8,0
HBN,1681084800,28391,27880,443,0,9,0
IK,1681084800,48735,48239,462,0,7,0
J,1681084800,47459,47133,188,0,29,0
KYF,1681084800,26976,26664,277,0,6,0
NDH,1681084800,29279,29112,113,0,7,0
SHK,1681084800,38063,37765,262,0,6,0
SHL,1681084800,12934,12709,213,0,0,0
SLF,1681084800,42230,41559,607,0,3,0
SM,1681084800,57211,56403,772,0,9,0
SOK,1681084800,34630,34204,356,0,7,0
SOM,1681084800,27804,27514,271,0,2,0
SON,1681084800,24767,24419,311,0,5,0
UH,1681084800,44020,43531,454,0,3,0
WAK,1681084800,65194,64572,472,0,27,0
WE,1681084800,27640,27419,201,0,5,0
TH,1681084800,887048,877341,8358,0,187,0
