Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1625961600,6898,6587,293,0,1,0
AP,1625961600,4112,4035,77,0,0,0
EA,1625961600,1961,1883,75,0,0,0
EF,1625961600,8625,8348,273,0,1,0
EIC,1625961600,6249,5984,250,0,5,0
G,1625961600,5704,5500,202,0,0,0
GRZ,1625961600,7851,7614,230,3,0,0
GTH,1625961600,8677,8458,205,1,0,0
HBN,1625961600,5386,5126,247,0,2,0
IK,1625961600,6513,6295,218,0,0,0
J,1625961600,4337,4247,83,0,1,0
KYF,1625961600,3683,3538,144,0,0,0
NDH,1625961600,2936,2866,70,0,0,0
SHK,1625961600,4737,4611,126,0,0,0
SHL,1625961600,2176,2063,113,0,0,0
SLF,1625961600,6782,6491,288,0,0,0
SM,1625961600,10004,9631,370,0,0,0
SOK,1625961600,6460,6275,181,0,0,0
SOM,1625961600,4165,4032,133,0,0,0
SON,1625961600,4245,4080,163,0,1,0
UH,1625961600,6426,6158,264,0,0,0
WAK,1625961600,8309,8057,246,0,1,0
WE,1625961600,2619,2512,103,0,0,0
TH,1625961600,128855,124391,4354,4,12,0
