Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1681171200,40608,39955,540,10,7,0
AP,1681171200,32723,32509,153,0,8,0
EA,1681171200,0,0,0,0,0,0
EF,1681171200,81254,80491,628,7,8,0
EIC,1681171200,47428,46975,387,3,5,0
G,1681171200,36952,36499,413,7,5,0
GRZ,1681171200,39609,39093,452,5,9,0
GTH,1681171200,53173,52741,383,0,3,0
HBN,1681171200,28393,27881,443,2,1,0
IK,1681171200,48745,48242,462,10,3,0
J,1681171200,47477,47135,189,18,2,1
KYF,1681171200,26980,26671,277,4,7,0
NDH,1681171200,29297,29117,115,18,5,2
SHK,1681171200,38084,37767,262,21,2,0
SHL,1681171200,12936,12712,213,2,3,0
SLF,1681171200,42235,41565,609,5,6,2
SM,1681171200,57227,56409,772,16,6,0
SOK,1681171200,34630,34217,356,0,13,0
SOM,1681171200,27806,27518,271,2,4,0
SON,1681171200,24770,24420,311,3,1,0
UH,1681171200,44021,43534,454,1,3,0
WAK,1681171200,65201,64578,472,7,6,0
WE,1681171200,27640,27420,201,0,1,0
TH,1681171200,887189,877449,8363,141,108,5
