Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1682294400,40625,40032,541,2,7,0
AP,1682294400,32746,32549,154,6,2,0
EA,1682294400,0,0,0,0,0,0
EF,1682294400,81323,80602,631,11,12,0
EIC,1682294400,47467,47025,390,0,2,0
G,1682294400,36974,36534,415,1,6,0
GRZ,1682294400,39642,39136,455,9,1,1
GTH,1682294400,53192,52788,384,1,5,0
HBN,1682294400,28406,27912,446,1,2,0
IK,1682294400,48764,48280,465,6,-1,1
J,1682294400,47527,47226,189,10,0,0
KYF,1682294400,26989,26692,278,2,1,0
NDH,1682294400,29326,29156,115,4,1,0
SHK,1682294400,38130,37832,262,3,6,0
SHL,1682294400,12946,12723,213,3,2,0
SLF,1682294400,42264,41609,609,1,5,0
SM,1682294400,57267,56449,782,6,5,1
SOK,1682294400,34652,34256,356,8,3,0
SOM,1682294400,27823,27527,272,2,0,0
SON,1682294400,24778,24446,311,3,0,0
UH,1682294400,44040,43564,454,7,5,0
WAK,1682294400,65247,64697,472,7,7,0
WE,1682294400,27666,27441,201,6,0,0
TH,1682294400,887794,878476,8395,99,71,3
