Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1628294400,6945,6613,293,4,0,0
AP,1628294400,4122,4043,77,0,1,0
EA,1628294400,1966,1883,78,0,0,0
EF,1628294400,8668,8374,273,0,3,0
EIC,1628294400,6273,6003,250,0,0,0
G,1628294400,5737,5516,204,0,0,0
GRZ,1628294400,7888,7631,238,2,3,0
GTH,1628294400,8708,8489,205,0,0,0
HBN,1628294400,5428,5167,249,0,0,0
IK,1628294400,6528,6302,218,2,0,0
J,1628294400,4354,4253,84,0,0,0
KYF,1628294400,3687,3540,145,0,1,0
NDH,1628294400,2943,2872,70,0,0,0
SHK,1628294400,4767,4632,127,0,2,0
SHL,1628294400,2184,2069,113,0,0,0
SLF,1628294400,6792,6498,288,0,0,0
SM,1628294400,10066,9673,371,0,1,0
SOK,1628294400,6510,6315,185,0,0,0
SOM,1628294400,4171,4032,136,0,0,0
SON,1628294400,4262,4093,163,0,0,0
UH,1628294400,6429,6165,264,0,0,0
WAK,1628294400,8324,8066,250,0,1,0
WE,1628294400,2626,2517,103,1,0,0
TH,1628294400,129378,124746,4384,9,12,0
