Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1664841600,36332,34701,486,204,41,0
AP,1664841600,30330,29500,136,90,23,0
EA,1664841600,0,0,0,0,0,0
EF,1664841600,73279,71670,554,162,24,0
EIC,1664841600,43399,42457,360,125,40,1
G,1664841600,33386,32444,375,121,52,0
GRZ,1664841600,36808,35832,395,112,19,0
GTH,1664841600,48935,47746,354,197,138,0
HBN,1664841600,26221,25384,426,75,21,0
IK,1664841600,44094,43072,440,128,68,0
J,1664841600,42855,41444,163,187,62,0
KYF,1664841600,25005,24175,250,73,16,0
NDH,1664841600,26682,26095,105,52,21,0
SHK,1664841600,34265,33093,232,119,31,0
SHL,1664841600,11743,11350,190,56,21,1
SLF,1664841600,39264,38027,563,127,77,0
SM,1664841600,51260,49467,698,191,64,0
SOK,1664841600,32281,31461,340,71,6,0
SOM,1664841600,25422,24899,249,57,24,1
SON,1664841600,22698,21779,292,81,31,0
UH,1664841600,40742,39646,423,142,134,0
WAK,1664841600,58909,57143,455,345,73,0
WE,1664841600,25236,24703,172,98,18,0
TH,1664841600,809146,786088,7658,2813,1004,3
