Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1667692800,38516,36511,493,0,74,0
AP,1667692800,31758,30743,143,0,214,1
EA,1667692800,0,0,0,0,0,0
EF,1667692800,77352,76014,555,0,336,0
EIC,1667692800,45423,44477,365,0,72,0
G,1667692800,35240,34437,384,0,135,0
GRZ,1667692800,38294,37279,413,0,42,0
GTH,1667692800,51359,50593,371,0,83,0
HBN,1667692800,27647,26275,435,0,167,0
IK,1667692800,46841,45813,445,0,17,0
J,1667692800,45092,43576,173,11,353,0
KYF,1667692800,26129,25071,255,0,21,0
NDH,1667692800,27888,27141,107,0,47,0
SHK,1667692800,36290,34629,241,0,13,0
SHL,1667692800,12465,12146,195,0,61,0
SLF,1667692800,40950,40006,580,2,135,0
SM,1667692800,54842,53499,726,57,189,0
SOK,1667692800,0,0,0,0,0,0
SOM,1667692800,26836,26254,253,30,122,0
SON,1667692800,23871,22806,299,16,175,0
UH,1667692800,42776,41985,425,0,112,0
WAK,1667692800,62655,61318,458,9,437,0
WE,1667692800,26690,26229,179,4,109,0
TH,1667692800,818914,796802,7495,-33460,-29426,-343
