Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1620864000,6750,5823,278,15,36,0
AP,1620864000,3984,3708,73,13,24,0
EA,1620864000,1879,1665,69,7,8,0
EF,1620864000,8303,7692,246,0,62,0
EIC,1620864000,6034,5602,227,17,23,0
G,1620864000,5579,5117,190,9,62,0
GRZ,1620864000,7638,6616,205,14,54,0
GTH,1620864000,8148,7464,198,78,44,0
HBN,1620864000,5023,4538,232,0,23,0
IK,1620864000,6217,5699,203,27,35,0
J,1620864000,4237,3984,70,6,14,0
KYF,1620864000,3524,3196,130,11,15,0
NDH,1620864000,2670,2374,66,22,16,0
SHK,1620864000,4612,4235,115,27,21,0
SHL,1620864000,2104,1934,106,5,8,0
SLF,1620864000,6535,5933,274,9,42,0
SM,1620864000,9662,8988,347,22,47,0
SOK,1620864000,6347,5517,159,14,14,0
SOM,1620864000,3960,3652,120,8,19,0
SON,1620864000,3932,3232,156,24,20,0
UH,1620864000,6062,5564,240,17,20,0
WAK,1620864000,7984,7305,229,15,59,0
WE,1620864000,2504,2304,99,8,11,0
TH,1620864000,123688,112142,4032,368,677,0
