Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1649635200,29562,23139,410,213,591,0
AP,1649635200,25583,19900,129,128,159,0
EA,1649635200,0,0,0,0,0,0
EF,1649635200,56528,54451,471,2147,2261,1
EIC,1649635200,33170,24664,325,245,682,1
G,1649635200,27382,25153,346,197,220,0
GRZ,1649635200,26279,21174,335,254,187,0
GTH,1649635200,40813,37820,323,632,396,4
HBN,1649635200,22102,18320,391,139,235,3
IK,1649635200,34833,31382,420,329,453,0
J,1649635200,32013,23418,135,0,373,0
KYF,1649635200,20953,16256,236,146,323,0
NDH,1649635200,22940,17086,100,46,298,0
SHK,1649635200,28455,22073,215,132,336,0
SHL,1649635200,9609,8784,173,74,161,1
SLF,1649635200,34041,30733,517,203,253,1
SM,1649635200,40725,37837,636,310,434,1
SOK,1649635200,28200,22899,307,83,439,0
SOM,1649635200,22077,20461,222,121,274,0
SON,1649635200,18779,14626,283,299,206,2
UH,1649635200,31771,28422,397,226,408,0
WAK,1649635200,47040,40852,426,283,689,1
WE,1649635200,20028,14071,148,215,366,1
TH,1649635200,652883,553521,6945,6422,9744,16
