Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1612656000,4503,3509,158,23,56,8
AP,1612656000,2059,1797,37,0,13,0
EA,1612656000,908,834,29,0,3,0
EF,1612656000,4666,4144,146,18,74,0
EIC,1612656000,3740,3213,127,0,30,0
G,1612656000,2833,2561,114,0,18,0
GRZ,1612656000,3353,3075,107,8,22,0
GTH,1612656000,3828,3290,128,-1,39,0
HBN,1612656000,3467,3022,143,0,6,0
IK,1612656000,3147,2807,114,10,23,0
J,1612656000,2709,2463,42,13,16,-1
KYF,1612656000,1862,1660,72,7,18,0
NDH,1612656000,1523,1363,40,0,10,0
SHK,1612656000,2565,2332,70,6,19,0
SHL,1612656000,1187,1005,74,1,15,0
SLF,1612656000,4102,3728,161,0,32,0
SM,1612656000,5138,4366,176,20,54,1
SOK,1612656000,3200,2872,64,7,12,0
SOM,1612656000,1973,1742,72,3,15,0
SON,1612656000,2615,2345,124,0,10,0
UH,1612656000,4131,3451,172,39,51,-1
WAK,1612656000,3506,3089,114,0,22,0
WE,1612656000,1624,1418,82,23,2,0
TH,1612656000,68639,60086,2366,177,560,7
