Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1672617600,40018,38946,519,32,49,0
AP,1672617600,32362,31957,149,16,13,0
EA,1672617600,0,0,0,0,0,0
EF,1672617600,79715,78813,595,81,93,4
EIC,1672617600,46476,45883,376,34,26,1
G,1672617600,36540,35931,404,18,22,0
GRZ,1672617600,39186,38558,438,7,16,0
GTH,1672617600,52395,51815,375,99,18,0
HBN,1672617600,28081,27471,443,6,5,0
IK,1672617600,48101,47422,451,32,30,0
J,1672617600,46608,45851,174,71,40,0
KYF,1672617600,26692,26196,266,25,11,3
NDH,1672617600,28705,28294,110,24,23,0
SHK,1672617600,37360,36663,253,38,26,1
SHL,1672617600,12796,12535,208,6,5,1
SLF,1672617600,41671,40945,589,12,8,0
SM,1672617600,56271,55342,747,33,23,4
SOK,1672617600,34256,33699,347,10,24,0
SOM,1672617600,27441,27093,263,0,15,0
SON,1672617600,24381,23894,302,6,3,0
UH,1672617600,43623,43068,433,23,21,0
WAK,1672617600,63852,63117,467,26,24,0
WE,1672617600,27247,26969,188,21,21,1
TH,1672617600,873777,860462,8097,620,516,15
