Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1607040000,1227,633,14,0,8,0
AP,1607040000,586,500,8,6,10,0
EA,1607040000,171,124,5,8,2,0
EF,1607040000,1623,1251,30,34,24,0
EIC,1607040000,1028,748,23,26,14,1
G,1607040000,981,706,30,27,13,2
GRZ,1607040000,1362,1065,51,26,15,0
GTH,1607040000,990,754,41,28,14,0
HBN,1607040000,1354,701,21,48,92,2
IK,1607040000,954,730,10,29,29,1
J,1607040000,818,690,10,0,17,0
KYF,1607040000,588,368,10,33,8,0
NDH,1607040000,476,310,8,5,13,0
SHK,1607040000,701,531,16,13,13,1
SHL,1607040000,220,127,3,27,2,1
SLF,1607040000,939,528,18,66,21,0
SM,1607040000,1289,970,28,36,47,0
SOK,1607040000,879,513,14,55,16,0
SOM,1607040000,664,469,12,26,16,1
SON,1607040000,1029,635,37,35,14,0
UH,1607040000,1037,702,18,64,21,0
WAK,1607040000,719,404,6,55,7,0
WE,1607040000,480,418,1,5,5,0
TH,1607040000,20115,13877,414,652,421,9
