Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1659398400,33977,32058,476,47,46,3
AP,1659398400,28930,27755,133,51,49,1
EA,1659398400,0,0,0,0,0,0
EF,1659398400,69121,67662,536,113,149,0
EIC,1659398400,41364,39597,353,61,102,0
G,1659398400,31217,30279,367,41,134,0
GRZ,1659398400,35081,34030,372,39,42,0
GTH,1659398400,46060,45160,344,52,86,1
HBN,1659398400,25025,24168,418,40,33,0
IK,1659398400,41056,40235,431,0,74,0
J,1659398400,40055,37865,146,86,121,0
KYF,1659398400,23715,22564,242,48,24,0
NDH,1659398400,25483,24699,105,27,76,0
SHK,1659398400,32314,30848,225,49,38,0
SHL,1659398400,11162,10755,183,28,23,0
SLF,1659398400,37292,36226,551,38,97,2
SM,1659398400,47973,46253,681,119,85,1
SOK,1659398400,30970,30059,334,56,29,0
SOM,1659398400,24317,23776,242,34,33,0
SON,1659398400,21425,20467,287,38,34,0
UH,1659398400,37918,36809,417,50,81,0
WAK,1659398400,55425,53595,450,111,122,0
WE,1659398400,23819,22867,164,0,31,0
TH,1659398400,763699,737727,7457,1128,1509,8
