Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1675123200,40209,39533,530,8,13,0
AP,1675123200,32472,32244,150,7,11,0
EA,1675123200,0,0,0,0,0,0
EF,1675123200,80178,79425,614,44,3,0
EIC,1675123200,46807,46317,384,20,11,0
G,1675123200,36687,36242,409,4,1,0
GRZ,1675123200,39324,38817,445,8,7,0
GTH,1675123200,52712,52251,378,0,8,0
HBN,1675123200,28146,27661,443,0,9,0
IK,1675123200,48305,47805,455,6,12,0
J,1675123200,46904,46506,181,0,36,0
KYF,1675123200,26828,26439,272,2,2,0
NDH,1675123200,28951,28699,111,14,18,0
SHK,1675123200,37547,37140,256,10,8,0
SHL,1675123200,12830,12614,209,0,0,0
SLF,1675123200,41855,41197,593,3,5,0
SM,1675123200,56570,55719,759,19,7,1
SOK,1675123200,34344,33941,348,0,11,0
SOM,1675123200,27599,27281,269,3,4,0
SON,1675123200,24470,24100,305,1,12,0
UH,1675123200,43813,43327,448,0,7,0
WAK,1675123200,64226,63653,468,0,11,0
WE,1675123200,27359,27135,193,4,10,0
TH,1675123200,878136,868046,8220,153,206,1
