Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1684022400,40664,40084,543,0,1,0
AP,1684022400,32763,32579,154,0,4,0
EA,1684022400,0,0,0,0,0,0
EF,1684022400,81392,80715,635,0,15,0
EIC,1684022400,47501,47089,390,0,3,0
G,1684022400,36987,36559,417,0,0,0
GRZ,1684022400,39672,39186,456,0,0,0
GTH,1684022400,53213,52812,387,0,0,0
HBN,1684022400,28417,27956,447,0,0,0
IK,1684022400,48796,48319,465,0,2,0
J,1684022400,47566,47312,193,0,8,0
KYF,1684022400,26994,26708,278,0,1,0
NDH,1684022400,29355,29209,115,0,1,0
SHK,1684022400,38165,37881,262,0,3,0
SHL,1684022400,12958,12733,214,0,1,0
SLF,1684022400,42292,41653,610,0,4,0
SM,1684022400,57306,56494,784,0,1,0
SOK,1684022400,34674,34291,356,0,1,0
SOM,1684022400,27846,27555,272,0,1,0
SON,1684022400,24793,24466,312,0,1,0
UH,1684022400,44058,43581,454,0,1,0
WAK,1684022400,65286,64774,472,0,6,0
WE,1684022400,27676,27464,206,0,0,0
TH,1684022400,888374,879420,8422,0,54,0
