Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1666656000,37957,35586,492,0,103,0
AP,1666656000,31502,30044,140,50,71,0
EA,1666656000,0,0,0,0,0,0
EF,1666656000,76606,74055,555,192,87,0
EIC,1666656000,45045,43773,364,89,96,0
G,1666656000,34813,33650,382,57,99,2
GRZ,1666656000,37952,36708,400,0,45,0
GTH,1666656000,50941,49720,367,61,137,1
HBN,1666656000,27433,25689,430,28,45,0
IK,1666656000,46393,44748,444,116,338,1
J,1666656000,44788,42389,169,171,105,0
KYF,1666656000,25922,24650,253,54,40,2
NDH,1666656000,27658,26698,106,48,49,0
SHK,1666656000,35956,33801,239,86,55,0
SHL,1666656000,12362,11890,193,25,41,1
SLF,1666656000,40641,39341,577,62,110,0
SM,1666656000,54294,52170,717,137,185,2
SOK,1666656000,33357,31916,345,70,49,0
SOM,1666656000,26457,25686,250,72,58,0
SON,1666656000,23638,22256,297,10,51,0
UH,1666656000,42376,41194,425,68,99,0
WAK,1666656000,62005,59492,455,159,257,0
WE,1666656000,26429,25615,176,59,93,0
TH,1666656000,844525,811071,7776,1614,2213,9
