Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1675036800,40201,39520,530,8,21,0
AP,1675036800,32465,32233,150,0,5,0
EA,1675036800,0,0,0,0,0,0
EF,1675036800,80134,79422,614,18,16,0
EIC,1675036800,46787,46306,384,14,9,0
G,1675036800,36683,36241,409,3,6,0
GRZ,1675036800,39316,38810,445,9,5,0
GTH,1675036800,52712,52243,378,6,8,0
HBN,1675036800,28146,27652,443,5,0,0
IK,1675036800,48299,47793,455,6,16,0
J,1675036800,46904,46470,181,0,20,0
KYF,1675036800,26826,26437,272,1,12,0
NDH,1675036800,28937,28681,111,12,14,0
SHK,1675036800,37537,37132,256,7,17,0
SHL,1675036800,12830,12614,209,0,2,0
SLF,1675036800,41852,41192,593,8,9,0
SM,1675036800,56551,55712,758,18,7,1
SOK,1675036800,34344,33930,348,8,3,0
SOM,1675036800,27596,27277,269,4,5,0
SON,1675036800,24469,24088,305,8,8,0
UH,1675036800,43813,43320,448,3,7,0
WAK,1675036800,64226,63642,468,0,43,0
WE,1675036800,27355,27125,193,5,4,0
TH,1675036800,877983,867840,8219,143,237,1
