Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1647648000,25077,16927,405,246,51,0
AP,1647648000,20779,15391,120,265,122,0
EA,1647648000,0,0,0,0,0,0
EF,1647648000,39232,37903,445,103,154,0
EIC,1647648000,26551,16820,307,275,113,0
G,1647648000,22675,18334,331,0,13,0
GRZ,1647648000,22390,18402,332,222,88,0
GTH,1647648000,32818,27607,319,144,125,0
HBN,1647648000,19368,15690,385,167,56,0
IK,1647648000,27347,24346,410,227,268,0
J,1647648000,24555,17191,131,502,92,0
KYF,1647648000,16945,13027,229,206,59,0
NDH,1647648000,18469,11313,97,311,140,0
SHK,1647648000,23973,16296,204,416,79,0
SHL,1647648000,7939,6856,168,96,34,0
SLF,1647648000,28930,22934,491,0,143,0
SM,1647648000,34985,29831,619,352,69,0
SOK,1647648000,23322,17838,298,234,69,0
SOM,1647648000,18161,14499,212,84,23,0
SON,1647648000,15350,12083,272,114,79,0
UH,1647648000,25172,20453,391,315,162,0
WAK,1647648000,37936,30148,423,431,110,0
WE,1647648000,14902,9918,137,104,44,0
TH,1647648000,526876,413807,6726,4814,2093,0
