Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1636848000,9068,7386,319,19,38,6
AP,1636848000,5601,4908,84,74,31,0
EA,1636848000,0,0,0,0,0,0
EF,1636848000,13323,11563,290,0,400,0
EIC,1636848000,8120,7204,253,14,37,0
G,1636848000,7431,6586,224,0,80,0
GRZ,1636848000,9909,8259,245,128,6,0
GTH,1636848000,12306,11114,211,0,103,0
HBN,1636848000,6981,5954,266,0,34,0
IK,1636848000,8970,8081,243,37,112,0
J,1636848000,6074,5003,87,20,22,0
KYF,1636848000,5406,4650,152,31,51,0
NDH,1636848000,3822,3445,71,1,32,0
SHK,1636848000,6466,5322,152,35,38,0
SHL,1636848000,2796,2390,119,0,13,0
SLF,1636848000,8530,7591,318,48,59,0
SM,1636848000,13138,11635,403,105,104,0
SOK,1636848000,8186,6816,195,52,28,1
SOM,1636848000,5277,4538,144,0,24,0
SON,1636848000,6063,4451,176,135,19,3
UH,1636848000,8931,7204,277,79,37,0
WAK,1636848000,13456,11611,334,31,56,0
WE,1636848000,3938,3039,111,0,27,0
TH,1636848000,173792,148750,4674,809,1351,10
