Region,Datum,SummeFall,SummeGenesen,SummeTodesfall,AnzahlFall,AnzahlGenesen,AnzahlTodesfall
ABG,1645401600,17380,14243,390,111,88,0
AP,1645401600,14571,12280,119,24,126,0
EA,1645401600,0,0,0,0,0,0
EF,1645401600,32234,29840,435,265,118,0
EIC,1645401600,16623,12687,302,109,48,0
G,1645401600,16178,13807,326,202,78,1
GRZ,1645401600,18721,16304,315,106,30,0
GTH,1645401600,25220,22319,315,186,262,0
HBN,1645401600,15409,13133,382,131,78,0
IK,1645401600,20948,19095,402,108,161,0
J,1645401600,15859,12497,128,108,246,1
KYF,1645401600,11975,10563,216,77,77,0
NDH,1645401600,10795,8982,95,53,51,0
SHK,1645401600,16280,12594,196,68,83,0
SHL,1645401600,6294,5256,167,6,130,1
SLF,1645401600,20279,17841,476,57,111,0
SM,1645401600,26655,23581,592,147,253,4
SOK,1645401600,17707,14758,291,24,47,0
SOM,1645401600,12780,10941,210,141,181,0
SON,1645401600,12154,10271,267,21,44,0
UH,1645401600,18262,16053,381,171,77,0
WAK,1645401600,27822,23909,419,117,313,1
WE,1645401600,9942,7613,133,154,52,0
TH,1645401600,384088,328567,6557,2386,2654,8
